Seq,Receipt #,post_date,other id,invoice #,header memo,batch,doc date,detail memo,fund,account,cc1,cc2,cc3,debit,credit
4,120175,08/28/2013,2588,252571-1,252571-1,08/13G,08/28/2013,252571-1,100,3990,"","","",0,703.92
1,120175,08/28/2013,2426,252572-1,252572-1,08/13G,08/28/2013,252572-1,300,1201,"","","",0,551.6
2,120175,08/28/2013,2426,252572-1,252572-1,08/13G,08/28/2013,252572-1,100,1000,"","","",551.6,0
3,120175,08/28/2013,2426,252572-1,252572-1,08/13G,08/28/2013,252572-1,300,3990,"","","",551.6,0
4,120175,08/28/2013,2426,252572-1,252572-1,08/13G,08/28/2013,252572-1,100,3990,"","","",0,551.6
1,120175,08/28/2013,GNT509,252573-1,252573-1,08/13G,08/28/2013,252573-1,300,1201,"","","",0,472.8
2,120175,08/28/2013,GNT509,252573-1,252573-1,08/13G,08/28/2013,252573-1,100,1000,"","","",472.8,0
3,120175,08/28/2013,GNT509,252573-1,252573-1,08/13G,08/28/2013,252573-1,300,3990,"","","",472.8,0
4,120175,08/28/2013,GNT509,252573-1,252573-1,08/13G,08/28/2013,252573-1,100,3990,"","","",0,472.8
1,120175,08/28/2013,2553,252574-1,252574-1,08/13G,08/28/2013,252574-1,300,1201,"","","",0,772.24
2,120175,08/28/2013,2553,252574-1,252574-1,08/13G,08/28/2013,252574-1,100,1000,"","","",772.24,0
3,120175,08/28/2013,2553,252574-1,252574-1,08/13G,08/28/2013,252574-1,300,3990,"","","",772.24,0
4,120175,08/28/2013,2553,252574-1,252574-1,08/13G,08/28/2013,252574-1,100,3990,"","","",0,772.24
1,120175,08/28/2013,2621,252575-1,252575-1,08/13G,08/28/2013,252575-1,300,1201,"","","",0,551.6
2,120175,08/28/2013,2621,252575-1,252575-1,08/13G,08/28/2013,252575-1,100,1000,"","","",551.6,0
3,120175,08/28/2013,2621,252575-1,252575-1,08/13G,08/28/2013,252575-1,300,3990,"","","",551.6,0
4,120175,08/28/2013,2621,252575-1,252575-1,08/13G,08/28/2013,252575-1,100,3990,"","","",0,551.6
1,120175,08/28/2013,2341,252576-1,252576-1,08/13G,08/28/2013,252576-1,300,1201,"","","",0,315.2
2,120175,08/28/2013,2341,252576-1,252576-1,08/13G,08/28/2013,252576-1,100,1000,"","","",315.2,0
3,120175,08/28/2013,2341,252576-1,252576-1,08/13G,08/28/2013,252576-1,300,3990,"","","",315.2,0
4,120175,08/28/2013,2341,252576-1,252576-1,08/13G,08/28/2013,252576-1,100,3990,"","","",0,315.2
1,120175,08/28/2013,1675,252577-1,252577-1,08/13G,08/28/2013,252577-1,300,1201,"","","",0,851.04
2,120175,08/28/2013,1675,252577-1,252577-1,08/13G,08/28/2013,252577-1,100,1000,"","","",851.04,0
3,120175,08/28/2013,1675,252577-1,252577-1,08/13G,08/28/2013,252577-1,300,3990,"","","",851.04,0
4,120175,08/28/2013,1675,252577-1,252577-1,08/13G,08/28/2013,252577-1,100,3990,"","","",0,851.04
1,120175,08/28/2013,2694,252579-1,252579-1,08/13G,08/28/2013,252579-1,300,1201,"","","",0,315.2
2,120175,08/28/2013,2694,252579-1,252579-1,08/13G,08/28/2013,252579-1,100,1000,"","","",315.2,0
3,120175,08/28/2013,2694,252579-1,252579-1,08/13G,08/28/2013,252579-1,300,3990,"","","",315.2,0
4,120175,08/28/2013,2694,252579-1,252579-1,08/13G,08/28/2013,252579-1,100,3990,"","","",0,315.2
1,120175,08/28/2013,1697,252580-1,252580-1,08/13G,08/28/2013,252580-1,300,1201,"","","",0,520.08
2,120175,08/28/2013,1697,252580-1,252580-1,08/13G,08/28/2013,252580-1,100,1000,"","","",520.08,0
3,120175,08/28/2013,1697,252580-1,252580-1,08/13G,08/28/2013,252580-1,300,3990,"","","",520.08,0
4,120175,08/28/2013,1697,252580-1,252580-1,08/13G,08/28/2013,252580-1,100,3990,"","","",0,520.08
1,120175,08/28/2013,2536,252581-1,252581-1,08/13G,08/28/2013,252581-1,300,1201,"","","",0,756.48
2,120175,08/28/2013,2536,252581-1,252581-1,08/13G,08/28/2013,252581-1,100,1000,"","","",756.48,0
3,120175,08/28/2013,2536,252581-1,252581-1,08/13G,08/28/2013,252581-1,300,3990,"","","",756.48,0
4,120175,08/28/2013,2536,252581-1,252581-1,08/13G,08/28/2013,252581-1,100,3990,"","","",0,756.48
1,120175,08/28/2013,2697,252582-1,252582-1,08/13G,08/28/2013,252582-1,300,1201,"","","",0,551.6
2,120175,08/28/2013,2697,252582-1,252582-1,08/13G,08/28/2013,252582-1,100,1000,"","","",551.6,0
3,120175,08/28/2013,2697,252582-1,252582-1,08/13G,08/28/2013,252582-1,300,3990,"","","",551.6,0
4,120175,08/28/2013,2697,252582-1,252582-1,08/13G,08/28/2013,252582-1,100,3990,"","","",0,551.6
1,120175,08/28/2013,GNT1068,252583-1,252583-1,08/13G,08/28/2013,252583-1,300,1201,"","","",0,520.08
2,120175,08/28/2013,GNT1068,252583-1,252583-1,08/13G,08/28/2013,252583-1,100,1000,"","","",520.08,0
3,120175,08/28/2013,GNT1068,252583-1,252583-1,08/13G,08/28/2013,252583-1,300,3990,"","","",520.08,0
4,120175,08/28/2013,GNT1068,252583-1,252583-1,08/13G,08/28/2013,252583-1,100,3990,"","","",0,520.08
1,120175,08/28/2013,2620,252584-1,252584-1,08/13G,08/28/2013,252584-1,300,1201,"","","",0,351.96
2,120175,08/28/2013,2620,252584-1,252584-1,08/13G,08/28/2013,252584-1,100,1000,"","","",351.96,0
3,120175,08/28/2013,2620,252584-1,252584-1,08/13G,08/28/2013,252584-1,300,3990,"","","",351.96,0
4,120175,08/28/2013,2620,252584-1,252584-1,08/13G,08/28/2013,252584-1,100,3990,"","","",0,351.96
1,120175,08/28/2013,2619,252585-1,252585-1,08/13G,08/28/2013,252585-1,300,1201,"","","",0,351.96
2,120175,08/28/2013,2619,252585-1,252585-1,08/13G,08/28/2013,252585-1,100,1000,"","","",351.96,0
3,120175,08/28/2013,2619,252585-1,252585-1,08/13G,08/28/2013,252585-1,300,3990,"","","",351.96,0
4,120175,08/28/2013,2619,252585-1,252585-1,08/13G,08/28/2013,252585-1,100,3990,"","","",0,351.96
1,120175,08/28/2013,GNT582,252586-1,252586-1,08/13G,08/28/2013,252586-1,300,1201,"","","",0,520.08
2,120175,08/28/2013,GNT582,252586-1,252586-1,08/13G,08/28/2013,252586-1,100,1000,"","","",520.08,0
3,120175,08/28/2013,GNT582,252586-1,252586-1,08/13G,08/28/2013,252586-1,300,3990,"","","",520.08,0
4,120175,08/28/2013,GNT582,252586-1,252586-1,08/13G,08/28/2013,252586-1,100,3990,"","","",0,520.08
1,120175,08/28/2013,2698,252587-1,252587-1,08/13G,08/28/2013,252587-1,300,1201,"","","",0,653.64
2,120175,08/28/2013,2698,252587-1,252587-1,08/13G,08/28/2013,252587-1,100,1000,"","","",653.64,0
3,120175,08/28/2013,2698,252587-1,252587-1,08/13G,08/28/2013,252587-1,300,3990,"","","",653.64,0
4,120175,08/28/2013,2698,252587-1,252587-1,08/13G,08/28/2013,252587-1,100,3990,"","","",0,653.64
1,120175,08/28/2013,GNT494,252588-1,252588-1,08/13G,08/28/2013,252588-1,300,1201,"","","",0,677.68
2,120175,08/28/2013,GNT494,252588-1,252588-1,08/13G,08/28/2013,252588-1,100,1000,"","","",677.68,0
3,120175,08/28/2013,GNT494,252588-1,252588-1,08/13G,08/28/2013,252588-1,300,3990,"","","",677.68,0
4,120175,08/28/2013,GNT494,252588-1,252588-1,08/13G,08/28/2013,252588-1,100,3990,"","","",0,677.68
1,120175,08/28/2013,2699,252589-1,252589-1,08/13G,08/28/2013,252589-1,300,1201,"","","",0,472.8
2,120175,08/28/2013,2699,252589-1,252589-1,08/13G,08/28/2013,252589-1,100,1000,"","","",472.8,0
3,120175,08/28/2013,2699,252589-1,252589-1,08/13G,08/28/2013,252589-1,300,3990,"","","",472.8,0
4,120175,08/28/2013,2699,252589-1,252589-1,08/13G,08/28/2013,252589-1,100,3990,"","","",0,472.8
1,120175,08/28/2013,2555,252590-1,252590-1,08/13G,08/28/2013,252590-1,300,1201,"","","",0,394.0
2,120175,08/28/2013,2555,252590-1,252590-1,08/13G,08/28/2013,252590-1,100,1000,"","","",394.0,0
3,120175,08/28/2013,2555,252590-1,252590-1,08/13G,08/28/2013,252590-1,300,3990,"","","",394.0,0
4,120175,08/28/2013,2555,252590-1,252590-1,08/13G,08/28/2013,252590-1,100,3990,"","","",0,394.0
1,120175,08/28/2013,2531,252591-1,252591-1,08/13G,08/28/2013,252591-1,300,1201,"","","",0,315.2
2,120175,08/28/2013,2531,252591-1,252591-1,08/13G,08/28/2013,252591-1,100,1000,"","","",315.2,0
3,120175,08/28/2013,2531,252591-1,252591-1,08/13G,08/28/2013,252591-1,300,3990,"","","",315.2,0
4,120175,08/28/2013,2531,252591-1,252591-1,08/13G,08/28/2013,252591-1,100,3990,"","","",0,315.2
1,120175,08/28/2013,2860,252594-1,252594-1,08/13G,08/28/2013,252594-1,300,1201,"","","",0,126.08
2,120175,08/28/2013,2860,252594-1,252594-1,08/13G,08/28/2013,252594-1,100,1000,"","","",126.08,0
3,120175,08/28/2013,2860,252594-1,252594-1,08/13G,08/28/2013,252594-1,300,3990,"","","",126.08,0
4,120175,08/28/2013,2860,252594-1,252594-1,08/13G,08/28/2013,252594-1,100,3990,"","","",0,126.08
1,120175,08/28/2013,2883,252595-1,252595-1,08/13G,08/28/2013,252595-1,300,1201,"","","",0,882.56
2,120175,08/28/2013,2883,252595-1,252595-1,08/13G,08/28/2013,252595-1,100,1000,"","","",882.56,0
3,120175,08/28/2013,2883,252595-1,252595-1,08/13G,08/28/2013,252595-1,300,3990,"","","",882.56,0
4,120175,08/28/2013,2883,252595-1,252595-1,08/13G,08/28/2013,252595-1,100,3990,"","","",0,882.56
1,120175,08/28/2013,GNT605,252596-1,252596-1,08/13G,08/28/2013,252596-1,300,1201,"","","",0,661.92
2,120175,08/28/2013,GNT605,252596-1,252596-1,08/13G,08/28/2013,252596-1,100,1000,"","","",661.92,0
3,120175,08/28/2013,GNT605,252596-1,252596-1,08/13G,08/28/2013,252596-1,300,3990,"","","",661.92,0
4,120175,08/28/2013,GNT605,252596-1,252596-1,08/13G,08/28/2013,252596-1,100,3990,"","","",0,661.92
1,120175,08/28/2013,2505,252597-1,252597-1,08/13G,08/28/2013,252597-1,300,1201,"","","",0,756.48
2,120175,08/28/2013,2505,252597-1,252597-1,08/13G,08/28/2013,252597-1,100,1000,"","","",756.48,0
3,120175,08/28/2013,2505,252597-1,252597-1,08/13G,08/28/2013,252597-1,300,3990,"","","",756.48,0
4,120175,08/28/2013,2505,252597-1,252597-1,08/13G,08/28/2013,252597-1,100,3990,"","","",0,756.48
1,120175,08/28/2013,2122,252598-1,252598-1,08/13G,08/28/2013,252598-1,300,1201,"","","",0,378.24
2,120175,08/28/2013,2122,252598-1,252598-1,08/13G,08/28/2013,252598-1,100,1000,"","","",378.24,0
3,120175,08/28/2013,2122,252598-1,252598-1,08/13G,08/28/2013,252598-1,300,3990,"","","",378.24,0
4,120175,08/28/2013,2122,252598-1,252598-1,08/13G,08/28/2013,252598-1,100,3990,"","","",0,378.24
1,120175,08/28/2013,2533,252600-1,252600-1,08/13G,08/28/2013,252600-1,300,1201,"","","",0,520.08
2,120175,08/28/2013,2533,252600-1,252600-1,08/13G,08/28/2013,252600-1,100,1000,"","","",520.08,0
3,120175,08/28/2013,2533,252600-1,252600-1,08/13G,08/28/2013,252600-1,300,3990,"","","",520.08,0
4,120175,08/28/2013,2533,252600-1,252600-1,08/13G,08/28/2013,252600-1,100,3990,"","","",0,520.08
1,120175,08/28/2013,2535,252601-1,252601-1,08/13G,08/28/2013,252601-1,300,1201,"","","",0,709.2
2,120175,08/28/2013,2535,252601-1,252601-1,08/13G,08/28/2013,252601-1,100,1000,"","","",709.2,0
3,120175,08/28/2013,2535,252601-1,252601-1,08/13G,08/28/2013,252601-1,300,3990,"","","",709.2,0
4,120175,08/28/2013,2535,252601-1,252601-1,08/13G,08/28/2013,252601-1,100,3990,"","","",0,709.2
1,120175,08/28/2013,2700,252602-1,252602-1,08/13G,08/28/2013,252602-1,300,1201,"","","",0,819.52
2,120175,08/28/2013,2700,252602-1,252602-1,08/13G,08/28/2013,252602-1,100,1000,"","","",819.52,0
3,120175,08/28/2013,2700,252602-1,252602-1,08/13G,08/28/2013,252602-1,300,3990,"","","",819.52,0
4,120175,08/28/2013,2700,252602-1,252602-1,08/13G,08/28/2013,252602-1,100,3990,"","","",0,819.52
1,120175,08/28/2013,2559,252603-1,252603-1,08/13G,08/28/2013,252603-1,300,1201,"","","",0,724.96
2,120175,08/28/2013,2559,252603-1,252603-1,08/13G,08/28/2013,252603-1,100,1000,"","","",724.96,0
3,120175,08/28/2013,2559,252603-1,252603-1,08/13G,08/28/2013,252603-1,300,3990,"","","",724.96,0
4,120175,08/28/2013,2559,252603-1,252603-1,08/13G,08/28/2013,252603-1,100,3990,"","","",0,724.96
1,120175,08/28/2013,2421,252605-1,252605-1,08/13G,08/28/2013,252605-1,300,1201,"","","",0,756.48
2,120175,08/28/2013,2421,252605-1,252605-1,08/13G,08/28/2013,252605-1,100,1000,"","","",756.48,0
3,120175,08/28/2013,2421,252605-1,252605-1,08/13G,08/28/2013,252605-1,300,3990,"","","",756.48,0
4,120175,08/28/2013,2421,252605-1,252605-1,08/13G,08/28/2013,252605-1,100,3990,"","","",0,756.48
1,120175,08/28/2013,2534,251745,251745,08/13G,08/28/2013,251745,300,1201,"","","",0,472.8
2,120175,08/28/2013,2534,251745,251745,08/13G,08/28/2013,251745,100,1000,"","","",472.8,0
3,120175,08/28/2013,2534,251745,251745,08/13G,08/28/2013,251745,300,3990,"","","",472.8,0
4,120175,08/28/2013,2534,251745,251745,08/13G,08/28/2013,251745,100,3990,"","","",0,472.8
1,120175,08/28/2013,2534,252606-1,252606-1,08/13G,08/28/2013,252606-1,300,1201,"","","",0,547.66
2,120175,08/28/2013,2534,252606-1,252606-1,08/13G,08/28/2013,252606-1,100,1000,"","","",547.66,0
3,120175,08/28/2013,2534,252606-1,252606-1,08/13G,08/28/2013,252606-1,300,3990,"","","",547.66,0
4,120175,08/28/2013,2534,252606-1,252606-1,08/13G,08/28/2013,252606-1,100,3990,"","","",0,547.66
1,120175,08/28/2013,2586,252607-1,252607-1,08/13G,08/28/2013,252607-1,300,1201,"","","",0,586.6
2,120175,08/28/2013,2586,252607-1,252607-1,08/13G,08/28/2013,252607-1,100,1000,"","","",586.6,0
3,120175,08/28/2013,2586,252607-1,252607-1,08/13G,08/28/2013,252607-1,300,3990,"","","",586.6,0
4,120175,08/28/2013,2586,252607-1,252607-1,08/13G,08/28/2013,252607-1,100,3990,"","","",0,586.6
1,120175,08/28/2013,2667,252608-1,252608-1,08/13G,08/28/2013,252608-1,300,1201,"","","",0,252.16
2,120175,08/28/2013,2667,252608-1,252608-1,08/13G,08/28/2013,252608-1,100,1000,"","","",252.16,0
3,120175,08/28/2013,2667,252608-1,252608-1,08/13G,08/28/2013,252608-1,300,3990,"","","",252.16,0
4,120175,08/28/2013,2667,252608-1,252608-1,08/13G,08/28/2013,252608-1,100,3990,"","","",0,252.16
1,120175,08/28/2013,2558,252610-1,252610-1,08/13G,08/28/2013,252610-1,300,1201,"","","",0,394.0
2,120175,08/28/2013,2558,252610-1,252610-1,08/13G,08/28/2013,252610-1,100,1000,"","","",394.0,0
3,120175,08/28/2013,2558,252610-1,252610-1,08/13G,08/28/2013,252610-1,300,3990,"","","",394.0,0
4,120175,08/28/2013,2558,252610-1,252610-1,08/13G,08/28/2013,252610-1,100,3990,"","","",0,394.0
1,120175,08/28/2013,2701,252611-1,252611-1,08/13G,08/28/2013,252611-1,300,1201,"","","",0,1024.4
2,120175,08/28/2013,2701,252611-1,252611-1,08/13G,08/28/2013,252611-1,100,1000,"","","",1024.4,0
3,120175,08/28/2013,2701,252611-1,252611-1,08/13G,08/28/2013,252611-1,300,3990,"","","",1024.4,0
4,120175,08/28/2013,2701,252611-1,252611-1,08/13G,08/28/2013,252611-1,100,3990,"","","",0,1024.4
1,120175,08/28/2013,1605,252612-1,252612-1,08/13G,08/28/2013,252612-1,300,1201,"","","",0,1008.64
2,120175,08/28/2013,1605,252612-1,252612-1,08/13G,08/28/2013,252612-1,100,1000,"","","",1008.64,0
3,120175,08/28/2013,1605,252612-1,252612-1,08/13G,08/28/2013,252612-1,300,3990,"","","",1008.64,0
4,120175,08/28/2013,1605,252612-1,252612-1,08/13G,08/28/2013,252612-1,100,3990,"","","",0,1008.64
1,120175,08/28/2013,1420,252614-1,252614-1,08/13G,08/28/2013,252614-1,300,1201,"","","",0,126.08
2,120175,08/28/2013,1420,252614-1,252614-1,08/13G,08/28/2013,252614-1,100,1000,"","","",126.08,0
3,120175,08/28/2013,1420,252614-1,252614-1,08/13G,08/28/2013,252614-1,300,3990,"","","",126.08,0
4,120175,08/28/2013,1420,252614-1,252614-1,08/13G,08/28/2013,252614-1,100,3990,"","","",0,126.08
1,120175,08/28/2013,2228,252615-1,252615-1,08/13G,08/28/2013,252615-1,300,1201,"","","",0,315.2
2,120175,08/28/2013,2228,252615-1,252615-1,08/13G,08/28/2013,252615-1,100,1000,"","","",315.2,0
3,120175,08/28/2013,2228,252615-1,252615-1,08/13G,08/28/2013,252615-1,300,3990,"","","",315.2,0
4,120175,08/28/2013,2228,252615-1,252615-1,08/13G,08/28/2013,252615-1,100,3990,"","","",0,315.2
1,120175,08/28/2013,GNT1064,252616-1,252616-1,08/13G,08/28/2013,252616-1,300,1201,"","","",0,315.2
2,120175,08/28/2013,GNT1064,252616-1,252616-1,08/13G,08/28/2013,252616-1,100,1000,"","","",315.2,0
3,120175,08/28/2013,GNT1064,252616-1,252616-1,08/13G,08/28/2013,252616-1,300,3990,"","","",315.2,0
4,120175,08/28/2013,GNT1064,252616-1,252616-1,08/13G,08/28/2013,252616-1,100,3990,"","","",0,315.2
1,120175,08/28/2013,GNT1029,252617-1,252617-1,08/13G,08/28/2013,252617-1,300,1201,"","","",0,378.24
2,120175,08/28/2013,GNT1029,252617-1,252617-1,08/13G,08/28/2013,252617-1,100,1000,"","","",378.24,0
3,120175,08/28/2013,GNT1029,252617-1,252617-1,08/13G,08/28/2013,252617-1,300,3990,"","","",378.24,0
4,120175,08/28/2013,GNT1029,252617-1,252617-1,08/13G,08/28/2013,252617-1,100,3990,"","","",0,378.24
1,120175,08/28/2013,2956,252618-1,252618-1,08/13G,08/28/2013,252618-1,300,1201,"","","",0,63.04
2,120175,08/28/2013,2956,252618-1,252618-1,08/13G,08/28/2013,252618-1,100,1000,"","","",63.04,0
3,120175,08/28/2013,2956,252618-1,252618-1,08/13G,08/28/2013,252618-1,300,3990,"","","",63.04,0
4,120175,08/28/2013,2956,252618-1,252618-1,08/13G,08/28/2013,252618-1,100,3990,"","","",0,63.04
1,120175,08/28/2013,2606,252619-1,252619-1,08/13G,08/28/2013,252619-1,300,1201,"","","",0,630.4
2,120175,08/28/2013,2606,252619-1,252619-1,08/13G,08/28/2013,252619-1,100,1000,"","","",630.4,0
3,120175,08/28/2013,2606,252619-1,252619-1,08/13G,08/28/2013,252619-1,300,3990,"","","",630.4,0
4,120175,08/28/2013,2606,252619-1,252619-1,08/13G,08/28/2013,252619-1,100,3990,"","","",0,630.4
1,120175,08/28/2013,GNT1016,252620-1,252620-1,08/13G,08/28/2013,252620-1,300,1201,"","","",0,835.28
2,120175,08/28/2013,GNT1016,252620-1,252620-1,08/13G,08/28/2013,252620-1,100,1000,"","","",835.28,0
3,120175,08/28/2013,GNT1016,252620-1,252620-1,08/13G,08/28/2013,252620-1,300,3990,"","","",835.28,0
4,120175,08/28/2013,GNT1016,252620-1,252620-1,08/13G,08/28/2013,252620-1,100,3990,"","","",0,835.28
1,120175,08/28/2013,GNT1014,252621-1,252621-1,08/13G,08/28/2013,252621-1,300,1201,"","","",0,1008.64
2,120175,08/28/2013,GNT1014,252621-1,252621-1,08/13G,08/28/2013,252621-1,100,1000,"","","",1008.64,0
3,120175,08/28/2013,GNT1014,252621-1,252621-1,08/13G,08/28/2013,252621-1,300,3990,"","","",1008.64,0
4,120175,08/28/2013,GNT1014,252621-1,252621-1,08/13G,08/28/2013,252621-1,100,3990,"","","",0,1008.64
