Seq,Receipt #,post_date,other id,invoice #,header memo,batch,doc date,detail memo,fund,account,cc1,cc2,cc3,debit,credit
1,90000254977,07/22/2013,2389,247978,247978,07/13HFS,07/22/2013,247978,500,1218,"","","",0,337.6
2,90000254977,07/22/2013,2389,247978,247978,07/13HFS,07/22/2013,247978,100,1000,"","","",337.6,0
3,90000254977,07/22/2013,2389,247978,247978,07/13HFS,07/22/2013,247978,500,3990,"","","",337.6,0
4,90000254977,07/22/2013,2389,247978,247978,07/13HFS,07/22/2013,247978,100,3990,"","","",0,337.6
1,90000254977,07/22/2013,1935,247979,247979,07/13HFS,07/22/2013,247979,500,1218,"","","",0,675.2
2,90000254977,07/22/2013,1935,247979,247979,07/13HFS,07/22/2013,247979,100,1000,"","","",675.2,0
3,90000254977,07/22/2013,1935,247979,247979,07/13HFS,07/22/2013,247979,500,3990,"","","",675.2,0
4,90000254977,07/22/2013,1935,247979,247979,07/13HFS,07/22/2013,247979,100,3990,"","","",0,675.2
1,90000254977,07/22/2013,2051,247980,247980,07/13HFS,07/22/2013,247980,500,1218,"","","",0,270.08
2,90000254977,07/22/2013,2051,247980,247980,07/13HFS,07/22/2013,247980,100,1000,"","","",270.08,0
3,90000254977,07/22/2013,2051,247980,247980,07/13HFS,07/22/2013,247980,500,3990,"","","",270.08,0
4,90000254977,07/22/2013,2051,247980,247980,07/13HFS,07/22/2013,247980,100,3990,"","","",0,270.08
1,90000254977,07/22/2013,2052,247981,247981,07/13HFS,07/22/2013,247981,500,1218,"","","",0,641.44
2,90000254977,07/22/2013,2052,247981,247981,07/13HFS,07/22/2013,247981,100,1000,"","","",641.44,0
3,90000254977,07/22/2013,2052,247981,247981,07/13HFS,07/22/2013,247981,500,3990,"","","",641.44,0
4,90000254977,07/22/2013,2052,247981,247981,07/13HFS,07/22/2013,247981,100,3990,"","","",0,641.44
